SETTLEMENTDATE,RRP,DAYTYPE,MONTH,HOUR,YEAR,DAY
2023-07-06 02:00,67.17916667,1,7,3,2023,6
2023-07-06 03:00,66.98083333,1,7,4,2023,6
2023-07-06 04:00,64.39833333,1,7,5,2023,6
2023-07-06 05:00,79.88833333,1,7,6,2023,6
2023-07-06 06:00,100.6416667,1,7,7,2023,6
2023-07-06 07:00,97.34,1,7,8,2023,6
2023-07-06 08:00,64.71333333,1,7,9,2023,6
2023-07-06 09:00,69.12833333,1,7,10,2023,6
2023-07-06 10:00,26.54583333,1,7,11,2023,6
2023-07-06 11:00,17.91333333,1,7,12,2023,6
2023-07-06 12:00,37.20833333,1,7,13,2023,6
2023-07-06 13:00,45.25583333,1,7,14,2023,6
2023-07-06 14:00,59.135,1,7,15,2023,6
2023-07-06 15:00,68.71666667,1,7,16,2023,6
2023-07-06 16:00,86.48916667,1,7,17,2023,6
2023-07-06 17:00,191.9708333,1,7,18,2023,6
2023-07-06 18:00,139.9,1,7,19,2023,6
2023-07-06 19:00,111.63,1,7,20,2023,6
2023-07-06 20:00,96.78166667,1,7,21,2023,6
2023-07-06 21:00,73.43083333,1,7,22,2023,6
2023-07-06 22:00,72.51833333,1,7,23,2023,6
2023-07-06 23:00,64.51416667,1,7,24,2023,6
2023-07-07 00:00,63.605,1,7,1,2023,7
2023-07-07 01:00,62.145,1,7,2,2023,7
2023-07-07 02:00,55.02916667,1,7,3,2023,7
2023-07-07 03:00,45.25833333,1,7,4,2023,7
2023-07-07 04:00,42.165,1,7,5,2023,7
2023-07-07 05:00,55.89583333,1,7,6,2023,7
2023-07-07 06:00,77.19166667,1,7,7,2023,7
2023-07-07 07:00,86.56083333,1,7,8,2023,7
2023-07-07 08:00,58.5925,1,7,9,2023,7
2023-07-07 09:00,40.34,1,7,10,2023,7
2023-07-07 10:00,25.9275,1,7,11,2023,7
2023-07-07 11:00,-4.556666667,1,7,12,2023,7
2023-07-07 12:00,-17.5775,1,7,13,2023,7
2023-07-07 13:00,-14.62083333,1,7,14,2023,7
2023-07-07 14:00,-25.49,1,7,15,2023,7
2023-07-07 15:00,43.10666667,1,7,16,2023,7
2023-07-07 16:00,60.085,1,7,17,2023,7
2023-07-07 17:00,68.03,1,7,18,2023,7
2023-07-07 18:00,62.125,1,7,19,2023,7
2023-07-07 19:00,54.08166667,1,7,20,2023,7
2023-07-07 20:00,65.57416667,1,7,21,2023,7
2023-07-07 21:00,64.99333333,1,7,22,2023,7
2023-07-07 22:00,81.96916667,1,7,23,2023,7
2023-07-07 23:00,80.6525,1,7,24,2023,7
2023-07-08 00:00,56.90166667,0,7,1,2023,8
2023-07-08 01:00,59.27416667,0,7,2,2023,8
2023-07-08 02:00,46.42416667,0,7,3,2023,8
2023-07-08 03:00,32.96666667,0,7,4,2023,8
2023-07-08 04:00,35.63833333,0,7,5,2023,8
2023-07-08 05:00,36.06333333,0,7,6,2023,8
2023-07-08 06:00,53.07166667,0,7,7,2023,8
2023-07-08 07:00,48.375,0,7,8,2023,8
2023-07-08 08:00,26.92166667,0,7,9,2023,8
2023-07-08 09:00,26.61416667,0,7,10,2023,8
2023-07-08 10:00,-36.32583333,0,7,11,2023,8
2023-07-08 11:00,-44.4825,0,7,12,2023,8
2023-07-08 12:00,-55.43833333,0,7,13,2023,8
2023-07-08 13:00,-49.75166667,0,7,14,2023,8
2023-07-08 14:00,-16.69166667,0,7,15,2023,8
2023-07-08 15:00,4.765,0,7,16,2023,8
2023-07-08 16:00,49.91,0,7,17,2023,8
2023-07-08 17:00,109.6008333,0,7,18,2023,8
2023-07-08 18:00,97.83083333,0,7,19,2023,8
2023-07-08 19:00,82.15583333,0,7,20,2023,8
2023-07-08 20:00,78.97916667,0,7,21,2023,8
2023-07-08 21:00,68.0275,0,7,22,2023,8
2023-07-08 22:00,74.81833333,0,7,23,2023,8
2023-07-08 23:00,65.79833333,0,7,24,2023,8
2023-07-09 00:00,62.645,0,7,1,2023,9
2023-07-09 01:00,55.23833333,0,7,2,2023,9
2023-07-09 02:00,45.65833333,0,7,3,2023,9
2023-07-09 03:00,40.02916667,0,7,4,2023,9
2023-07-09 04:00,36.06166667,0,7,5,2023,9
2023-07-09 05:00,36.06333333,0,7,6,2023,9
2023-07-09 06:00,48.055,0,7,7,2023,9
2023-07-09 07:00,45.06083333,0,7,8,2023,9
2023-07-09 08:00,9.049166667,0,7,9,2023,9
2023-07-09 09:00,2.625,0,7,10,2023,9
2023-07-09 10:00,-18.30666667,0,7,11,2023,9
2023-07-09 11:00,-32.38166667,0,7,12,2023,9
2023-07-09 12:00,-47.11416667,0,7,13,2023,9
2023-07-09 13:00,-42.71833333,0,7,14,2023,9
2023-07-09 14:00,-15.43333333,0,7,15,2023,9
2023-07-09 15:00,15.32583333,0,7,16,2023,9
2023-07-09 16:00,49.38916667,0,7,17,2023,9
2023-07-09 17:00,104.5233333,0,7,18,2023,9
2023-07-09 18:00,95.0075,0,7,19,2023,9
2023-07-09 19:00,89.895,0,7,20,2023,9
2023-07-09 20:00,87.10083333,0,7,21,2023,9
2023-07-09 21:00,74.55,0,7,22,2023,9
2023-07-09 22:00,68.9775,0,7,23,2023,9
2023-07-09 23:00,61.34666667,0,7,24,2023,9
2023-07-10 00:00,42.82083333,1,7,1,2023,10
2023-07-10 01:00,36.01666667,1,7,2,2023,10
2023-07-10 02:00,33.53916667,1,7,3,2023,10
2023-07-10 03:00,29.83916667,1,7,4,2023,10
2023-07-10 04:00,37.69666667,1,7,5,2023,10
2023-07-10 05:00,73.8125,1,7,6,2023,10
2023-07-10 06:00,91.5425,1,7,7,2023,10
2023-07-10 07:00,124.4216667,1,7,8,2023,10
2023-07-10 08:00,65.59083333,1,7,9,2023,10
2023-07-10 09:00,36.42083333,1,7,10,2023,10
2023-07-10 10:00,16.94416667,1,7,11,2023,10
2023-07-10 11:00,27.555,1,7,12,2023,10
2023-07-10 12:00,-2.161666667,1,7,13,2023,10
2023-07-10 13:00,-8.3525,1,7,14,2023,10
2023-07-10 14:00,14.32583333,1,7,15,2023,10
2023-07-10 15:00,45.62416667,1,7,16,2023,10
2023-07-10 16:00,76.91916667,1,7,17,2023,10
2023-07-10 17:00,120.0383333,1,7,18,2023,10
2023-07-10 18:00,122.1933333,1,7,19,2023,10
2023-07-10 19:00,95.6725,1,7,20,2023,10
2023-07-10 20:00,85.92166667,1,7,21,2023,10
2023-07-10 21:00,72.11333333,1,7,22,2023,10
2023-07-10 22:00,81.97833333,1,7,23,2023,10
2023-07-10 23:00,86.2925,1,7,24,2023,10
2023-07-11 00:00,71.10416667,1,7,1,2023,11
2023-07-11 01:00,63.72166667,1,7,2,2023,11
2023-07-11 02:00,62.58916667,1,7,3,2023,11
2023-07-11 03:00,59.6575,1,7,4,2023,11
2023-07-11 04:00,52.51,1,7,5,2023,11
2023-07-11 05:00,75.61583333,1,7,6,2023,11
2023-07-11 06:00,164.995,1,7,7,2023,11
2023-07-11 07:00,153.7466667,1,7,8,2023,11
2023-07-11 08:00,68.74666667,1,7,9,2023,11
2023-07-11 09:00,46.775,1,7,10,2023,11
2023-07-11 10:00,27.34416667,1,7,11,2023,11
2023-07-11 11:00,18.38833333,1,7,12,2023,11
2023-07-11 12:00,-5.475833333,1,7,13,2023,11
2023-07-11 13:00,-21.47916667,1,7,14,2023,11
2023-07-11 14:00,28.03583333,1,7,15,2023,11
2023-07-11 15:00,52.365,1,7,16,2023,11
2023-07-11 16:00,123.865,1,7,17,2023,11
2023-07-11 17:00,243.8583333,1,7,18,2023,11
2023-07-11 18:00,284.7758333,1,7,19,2023,11
2023-07-11 19:00,167.285,1,7,20,2023,11
2023-07-11 20:00,154.7941667,1,7,21,2023,11
2023-07-11 21:00,120.85,1,7,22,2023,11
2023-07-11 22:00,112.8508333,1,7,23,2023,11
2023-07-11 23:00,101.4941667,1,7,24,2023,11
2023-07-12 00:00,88.6275,1,7,1,2023,12
2023-07-12 01:00,69.51083333,1,7,2,2023,12
2023-07-12 02:00,64.77666667,1,7,3,2023,12
2023-07-12 03:00,63.36,1,7,4,2023,12
2023-07-12 04:00,61.82333333,1,7,5,2023,12
2023-07-12 05:00,68.23166667,1,7,6,2023,12
2023-07-12 06:00,95.58416667,1,7,7,2023,12
2023-07-12 07:00,127.6066667,1,7,8,2023,12
2023-07-12 08:00,68.53416667,1,7,9,2023,12
2023-07-12 09:00,57.345,1,7,10,2023,12
2023-07-12 10:00,46.685,1,7,11,2023,12
2023-07-12 11:00,16.62083333,1,7,12,2023,12
2023-07-12 12:00,21.20333333,1,7,13,2023,12
2023-07-12 13:00,33.1275,1,7,14,2023,12
2023-07-12 14:00,54.6225,1,7,15,2023,12
2023-07-12 15:00,56.53916667,1,7,16,2023,12
2023-07-12 16:00,100.4033333,1,7,17,2023,12
2023-07-12 17:00,158.435,1,7,18,2023,12
2023-07-12 18:00,125.5741667,1,7,19,2023,12
2023-07-12 19:00,86.3375,1,7,20,2023,12
2023-07-12 20:00,90.665,1,7,21,2023,12
2023-07-12 21:00,90.36333333,1,7,22,2023,12
2023-07-12 22:00,85.78083333,1,7,23,2023,12
2023-07-12 23:00,65.1325,1,7,24,2023,12
2023-07-13 00:00,64.9,1,7,1,2023,13
2023-07-13 01:00,64.815,1,7,2,2023,13
2023-07-13 02:00,62.40333333,1,7,3,2023,13
2023-07-13 03:00,59.32666667,1,7,4,2023,13
2023-07-13 04:00,62.91,1,7,5,2023,13
2023-07-13 05:00,82.80666667,1,7,6,2023,13
2023-07-13 06:00,124.11,1,7,7,2023,13
2023-07-13 07:00,140.23,1,7,8,2023,13
2023-07-13 08:00,57.47,1,7,9,2023,13
2023-07-13 09:00,43.04166667,1,7,10,2023,13
2023-07-13 10:00,33.77666667,1,7,11,2023,13
2023-07-13 11:00,28.67083333,1,7,12,2023,13
2023-07-13 12:00,5.483333333,1,7,13,2023,13
2023-07-13 13:00,26.48833333,1,7,14,2023,13
2023-07-13 14:00,29.21,1,7,15,2023,13
2023-07-13 15:00,49.29333333,1,7,16,2023,13
2023-07-13 16:00,69.4075,1,7,17,2023,13
2023-07-13 17:00,113.5791667,1,7,18,2023,13
2023-07-13 18:00,130.3775,1,7,19,2023,13
2023-07-13 19:00,98.46333333,1,7,20,2023,13
2023-07-13 20:00,109.4191667,1,7,21,2023,13
2023-07-13 21:00,94.79333333,1,7,22,2023,13
2023-07-13 22:00,85.82,1,7,23,2023,13
2023-07-13 23:00,72.97666667,1,7,24,2023,13
2023-07-14 00:00,67.37833333,1,7,1,2023,14
2023-07-14 01:00,58.76083333,1,7,2,2023,14
2023-07-14 02:00,55.895,1,7,3,2023,14
2023-07-14 03:00,49.635,1,7,4,2023,14
2023-07-14 04:00,56.80833333,1,7,5,2023,14
2023-07-14 05:00,77.5,1,7,6,2023,14
2023-07-14 06:00,92.57833333,1,7,7,2023,14
2023-07-14 07:00,75.24333333,1,7,8,2023,14
2023-07-14 08:00,34.0975,1,7,9,2023,14
2023-07-14 09:00,30.09583333,1,7,10,2023,14
2023-07-14 10:00,9.405833333,1,7,11,2023,14
2023-07-14 11:00,-21.27833333,1,7,12,2023,14
2023-07-14 12:00,-48.74416667,1,7,13,2023,14
2023-07-14 13:00,-46.74416667,1,7,14,2023,14
2023-07-14 14:00,-16.88916667,1,7,15,2023,14
2023-07-14 15:00,24.06166667,1,7,16,2023,14
2023-07-14 16:00,56.265,1,7,17,2023,14
2023-07-14 17:00,88.45416667,1,7,18,2023,14
2023-07-14 18:00,87.05916667,1,7,19,2023,14
2023-07-14 19:00,80.08166667,1,7,20,2023,14
2023-07-14 20:00,72.58,1,7,21,2023,14
2023-07-14 21:00,63.36416667,1,7,22,2023,14
2023-07-14 22:00,62.34,1,7,23,2023,14
2023-07-14 23:00,68.5775,1,7,24,2023,14
2023-07-15 00:00,62.535,0,7,1,2023,15
2023-07-15 01:00,58.5075,0,7,2,2023,15
2023-07-15 02:00,53.01916667,0,7,3,2023,15
2023-07-15 03:00,35.95833333,0,7,4,2023,15
2023-07-15 04:00,44.46916667,0,7,5,2023,15
2023-07-15 05:00,47.05166667,0,7,6,2023,15
2023-07-15 06:00,78.5975,0,7,7,2023,15
2023-07-15 07:00,83.6475,0,7,8,2023,15
2023-07-15 08:00,48.76,0,7,9,2023,15
2023-07-15 09:00,34.4125,0,7,10,2023,15
2023-07-15 10:00,43.72916667,0,7,11,2023,15
2023-07-15 11:00,39.93666667,0,7,12,2023,15
2023-07-15 12:00,15.33,0,7,13,2023,15
2023-07-15 13:00,3.0575,0,7,14,2023,15
2023-07-15 14:00,12.80916667,0,7,15,2023,15
2023-07-15 15:00,50.68166667,0,7,16,2023,15
2023-07-15 16:00,98.30916667,0,7,17,2023,15
2023-07-15 17:00,128.6241667,0,7,18,2023,15
2023-07-15 18:00,107.2616667,0,7,19,2023,15
2023-07-15 19:00,89.99583333,0,7,20,2023,15
2023-07-15 20:00,103.5416667,0,7,21,2023,15
2023-07-15 21:00,95.77083333,0,7,22,2023,15
2023-07-15 22:00,98.3625,0,7,23,2023,15
2023-07-15 23:00,95.21,0,7,24,2023,15
2023-07-16 00:00,95.49666667,0,7,1,2023,16
2023-07-16 01:00,87.58083333,0,7,2,2023,16
2023-07-16 02:00,65.09583333,0,7,3,2023,16
2023-07-16 03:00,61.7675,0,7,4,2023,16
2023-07-16 04:00,66.60583333,0,7,5,2023,16
2023-07-16 05:00,82.86166667,0,7,6,2023,16
2023-07-16 06:00,87.66916667,0,7,7,2023,16
2023-07-16 07:00,87.3175,0,7,8,2023,16
2023-07-16 08:00,42.92583333,0,7,9,2023,16
2023-07-16 09:00,70.18416667,0,7,10,2023,16
2023-07-16 10:00,88.92166667,0,7,11,2023,16
2023-07-16 11:00,81.09166667,0,7,12,2023,16
2023-07-16 12:00,71.745,0,7,13,2023,16
2023-07-16 13:00,66.81333333,0,7,14,2023,16
2023-07-16 14:00,66.515,0,7,15,2023,16
2023-07-16 15:00,72.16916667,0,7,16,2023,16
2023-07-16 16:00,119.6458333,0,7,17,2023,16
2023-07-16 17:00,197.1616667,0,7,18,2023,16
2023-07-16 18:00,163.94,0,7,19,2023,16
2023-07-16 19:00,121.8383333,0,7,20,2023,16
2023-07-16 20:00,114.0508333,0,7,21,2023,16
2023-07-16 21:00,106.8025,0,7,22,2023,16
2023-07-16 22:00,111.9766667,0,7,23,2023,16
2023-07-16 23:00,94.14916667,0,7,24,2023,16
2023-07-17 00:00,96.845,1,7,1,2023,17
2023-07-17 01:00,92.45666667,1,7,2,2023,17
2023-07-17 02:00,66.95666667,1,7,3,2023,17
2023-07-17 03:00,69.4,1,7,4,2023,17
2023-07-17 04:00,75.945,1,7,5,2023,17
2023-07-17 05:00,102.8833333,1,7,6,2023,17
2023-07-17 06:00,124.2758333,1,7,7,2023,17
2023-07-17 07:00,163.0858333,1,7,8,2023,17
2023-07-17 08:00,93.41166667,1,7,9,2023,17
2023-07-17 09:00,64.86416667,1,7,10,2023,17
2023-07-17 10:00,44.54333333,1,7,11,2023,17
2023-07-17 11:00,42.08083333,1,7,12,2023,17
2023-07-17 12:00,42.84333333,1,7,13,2023,17
2023-07-17 13:00,54.9725,1,7,14,2023,17
2023-07-17 14:00,58.00166667,1,7,15,2023,17
2023-07-17 15:00,59.00333333,1,7,16,2023,17
2023-07-17 16:00,147.3141667,1,7,17,2023,17
2023-07-17 17:00,240.7516667,1,7,18,2023,17
2023-07-17 18:00,262.1716667,1,7,19,2023,17
2023-07-17 19:00,119.3908333,1,7,20,2023,17
2023-07-17 20:00,97.49666667,1,7,21,2023,17
2023-07-17 21:00,92.44833333,1,7,22,2023,17
2023-07-17 22:00,83.22083333,1,7,23,2023,17
2023-07-17 23:00,84.81166667,1,7,24,2023,17
2023-07-18 00:00,73.8075,1,7,1,2023,18
2023-07-18 01:00,66.235,1,7,2,2023,18
2023-07-18 02:00,59.75583333,1,7,3,2023,18
2023-07-18 03:00,54.95583333,1,7,4,2023,18
2023-07-18 04:00,57.17916667,1,7,5,2023,18
2023-07-18 05:00,69.70416667,1,7,6,2023,18
2023-07-18 06:00,105.415,1,7,7,2023,18
2023-07-18 07:00,104.0225,1,7,8,2023,18
2023-07-18 08:00,64.53166667,1,7,9,2023,18
2023-07-18 09:00,69.52583333,1,7,10,2023,18
2023-07-18 10:00,46.59666667,1,7,11,2023,18
2023-07-18 11:00,44.6325,1,7,12,2023,18
2023-07-18 12:00,32.625,1,7,13,2023,18
2023-07-18 13:00,24.96333333,1,7,14,2023,18
2023-07-18 14:00,52.72166667,1,7,15,2023,18
2023-07-18 15:00,50.785,1,7,16,2023,18
2023-07-18 16:00,84.25583333,1,7,17,2023,18
2023-07-18 17:00,166.9675,1,7,18,2023,18
2023-07-18 18:00,174.8833333,1,7,19,2023,18
2023-07-18 19:00,136.4283333,1,7,20,2023,18
2023-07-18 20:00,124.0283333,1,7,21,2023,18
2023-07-18 21:00,102.1025,1,7,22,2023,18
2023-07-18 22:00,86.23166667,1,7,23,2023,18
2023-07-18 23:00,105.9883333,1,7,24,2023,18
2023-07-19 00:00,84.60083333,1,7,1,2023,19
2023-07-19 01:00,73.3225,1,7,2,2023,19
2023-07-19 02:00,64.81833333,1,7,3,2023,19
2023-07-19 03:00,66.98083333,1,7,4,2023,19
2023-07-19 04:00,73.56416667,1,7,5,2023,19
2023-07-19 05:00,84.03166667,1,7,6,2023,19
2023-07-19 06:00,174.1366667,1,7,7,2023,19
2023-07-19 07:00,195.575,1,7,8,2023,19
2023-07-19 08:00,67.13666667,1,7,9,2023,19
2023-07-19 09:00,72.18416667,1,7,10,2023,19
2023-07-19 10:00,59.68583333,1,7,11,2023,19
2023-07-19 11:00,35.18583333,1,7,12,2023,19
2023-07-19 12:00,11.16666667,1,7,13,2023,19
2023-07-19 13:00,19.84583333,1,7,14,2023,19
2023-07-19 14:00,28.70833333,1,7,15,2023,19
2023-07-19 15:00,56.71833333,1,7,16,2023,19
2023-07-19 16:00,199.1325,1,7,17,2023,19
2023-07-19 17:00,277.1641667,1,7,18,2023,19
2023-07-19 18:00,139.4708333,1,7,19,2023,19
2023-07-19 19:00,111.015,1,7,20,2023,19
2023-07-19 20:00,111.57,1,7,21,2023,19
2023-07-19 21:00,89.28666667,1,7,22,2023,19
2023-07-19 22:00,90.89916667,1,7,23,2023,19
2023-07-19 23:00,87.755,1,7,24,2023,19
2023-07-20 00:00,88.65083333,1,7,1,2023,20
2023-07-20 01:00,82.10916667,1,7,2,2023,20
2023-07-20 02:00,69.2825,1,7,3,2023,20
2023-07-20 03:00,65.63333333,1,7,4,2023,20
2023-07-20 04:00,69.1775,1,7,5,2023,20
2023-07-20 05:00,89.97333333,1,7,6,2023,20
2023-07-20 06:00,100.0566667,1,7,7,2023,20
2023-07-20 07:00,74.42,1,7,8,2023,20
2023-07-20 08:00,44.18,1,7,9,2023,20
2023-07-20 09:00,44.10333333,1,7,10,2023,20
2023-07-20 10:00,25.595,1,7,11,2023,20
2023-07-20 11:00,52.96166667,1,7,12,2023,20
2023-07-20 12:00,12.605,1,7,13,2023,20
2023-07-20 13:00,-2.910833333,1,7,14,2023,20
2023-07-20 14:00,26.2025,1,7,15,2023,20
2023-07-20 15:00,41.07833333,1,7,16,2023,20
2023-07-20 16:00,82.49666667,1,7,17,2023,20
2023-07-20 17:00,96.63333333,1,7,18,2023,20
2023-07-20 18:00,128.4833333,1,7,19,2023,20
2023-07-20 19:00,110.78,1,7,20,2023,20
2023-07-20 20:00,104.165,1,7,21,2023,20
2023-07-20 21:00,95.59916667,1,7,22,2023,20
2023-07-20 22:00,88.93333333,1,7,23,2023,20
2023-07-20 23:00,73.79916667,1,7,24,2023,20
2023-07-21 00:00,73.935,1,7,1,2023,21
2023-07-21 01:00,72.8875,1,7,2,2023,21
2023-07-21 02:00,63.91333333,1,7,3,2023,21
2023-07-21 03:00,60.46416667,1,7,4,2023,21
2023-07-21 04:00,78.75,1,7,5,2023,21
2023-07-21 05:00,94.93833333,1,7,6,2023,21
2023-07-21 06:00,133.9141667,1,7,7,2023,21
2023-07-21 07:00,110.7958333,1,7,8,2023,21
2023-07-21 08:00,97.66416667,1,7,9,2023,21
2023-07-21 09:00,105.3766667,1,7,10,2023,21
2023-07-21 10:00,77.9225,1,7,11,2023,21
2023-07-21 11:00,53.04166667,1,7,12,2023,21
2023-07-21 12:00,8.318333333,1,7,13,2023,21
2023-07-21 13:00,27.325,1,7,14,2023,21
2023-07-21 14:00,32.85333333,1,7,15,2023,21
2023-07-21 15:00,60.73,1,7,16,2023,21
2023-07-21 16:00,112.17,1,7,17,2023,21
2023-07-21 17:00,260.6016667,1,7,18,2023,21
2023-07-21 18:00,197.2975,1,7,19,2023,21
2023-07-21 19:00,138.6016667,1,7,20,2023,21
2023-07-21 20:00,125.5283333,1,7,21,2023,21
2023-07-21 21:00,116.21,1,7,22,2023,21
2023-07-21 22:00,122.2258333,1,7,23,2023,21
2023-07-21 23:00,107.9766667,1,7,24,2023,21
2023-07-22 00:00,94.8725,0,7,1,2023,22
2023-07-22 01:00,77.575,0,7,2,2023,22
2023-07-22 02:00,66.85416667,0,7,3,2023,22
2023-07-22 03:00,64.595,0,7,4,2023,22
2023-07-22 04:00,69.14583333,0,7,5,2023,22
2023-07-22 05:00,78.72,0,7,6,2023,22
2023-07-22 06:00,106.3041667,0,7,7,2023,22
2023-07-22 07:00,103.4533333,0,7,8,2023,22
2023-07-22 08:00,60.28333333,0,7,9,2023,22
2023-07-22 09:00,58.96083333,0,7,10,2023,22
2023-07-22 10:00,41.81916667,0,7,11,2023,22
2023-07-22 11:00,6.663333333,0,7,12,2023,22
2023-07-22 12:00,-26.19,0,7,13,2023,22
2023-07-22 13:00,11.82,0,7,14,2023,22
2023-07-22 14:00,54.96833333,0,7,15,2023,22
2023-07-22 15:00,80.81916667,0,7,16,2023,22
2023-07-22 16:00,111.7016667,0,7,17,2023,22
2023-07-22 17:00,178.4975,0,7,18,2023,22
2023-07-22 18:00,145.7308333,0,7,19,2023,22
2023-07-22 19:00,113.005,0,7,20,2023,22
2023-07-22 20:00,112.585,0,7,21,2023,22
2023-07-22 21:00,95.73166667,0,7,22,2023,22
2023-07-22 22:00,91.35916667,0,7,23,2023,22
2023-07-22 23:00,92.45583333,0,7,24,2023,22
2023-07-23 00:00,89.12166667,0,7,1,2023,23
2023-07-23 01:00,77.59666667,0,7,2,2023,23
2023-07-23 02:00,91.375,0,7,3,2023,23
2023-07-23 03:00,84.06916667,0,7,4,2023,23
2023-07-23 04:00,90.33833333,0,7,5,2023,23
2023-07-23 05:00,90.45166667,0,7,6,2023,23
2023-07-23 06:00,92.58083333,0,7,7,2023,23
2023-07-23 07:00,72.29333333,0,7,8,2023,23
2023-07-23 08:00,43.26833333,0,7,9,2023,23
2023-07-23 09:00,24.0325,0,7,10,2023,23
2023-07-23 10:00,2.015833333,0,7,11,2023,23
2023-07-23 11:00,5.915833333,0,7,12,2023,23
2023-07-23 12:00,26.36,0,7,13,2023,23
2023-07-23 13:00,16.40583333,0,7,14,2023,23
2023-07-23 14:00,39.84,0,7,15,2023,23
2023-07-23 15:00,46.08083333,0,7,16,2023,23
2023-07-23 16:00,124.1716667,0,7,17,2023,23
2023-07-23 17:00,212.5391667,0,7,18,2023,23
2023-07-23 18:00,243.2858333,0,7,19,2023,23
2023-07-23 19:00,128.2108333,0,7,20,2023,23
2023-07-23 20:00,109.1166667,0,7,21,2023,23
2023-07-23 21:00,92.76083333,0,7,22,2023,23
2023-07-23 22:00,87.76833333,0,7,23,2023,23
2023-07-23 23:00,79.7375,0,7,24,2023,23
2023-07-24 00:00,77.7225,1,7,1,2023,24
2023-07-24 01:00,79.845,1,7,2,2023,24
2023-07-24 02:00,61.43416667,1,7,3,2023,24
2023-07-24 03:00,74.565,1,7,4,2023,24
2023-07-24 04:00,88.63083333,1,7,5,2023,24
2023-07-24 05:00,102.9108333,1,7,6,2023,24
2023-07-24 06:00,132.0008333,1,7,7,2023,24
2023-07-24 07:00,162.02,1,7,8,2023,24
2023-07-24 08:00,107.0358333,1,7,9,2023,24
2023-07-24 09:00,63.95916667,1,7,10,2023,24
2023-07-24 10:00,71.285,1,7,11,2023,24
2023-07-24 11:00,93.935,1,7,12,2023,24
2023-07-24 12:00,112.7258333,1,7,13,2023,24
2023-07-24 13:00,92.68083333,1,7,14,2023,24
2023-07-24 14:00,64.45416667,1,7,15,2023,24
2023-07-24 15:00,68.26583333,1,7,16,2023,24
2023-07-24 16:00,121.1808333,1,7,17,2023,24
2023-07-24 17:00,289.5375,1,7,18,2023,24
2023-07-24 18:00,277.0325,1,7,19,2023,24
2023-07-24 19:00,152.4666667,1,7,20,2023,24
2023-07-24 20:00,137.3383333,1,7,21,2023,24
2023-07-24 21:00,112.0858333,1,7,22,2023,24
2023-07-24 22:00,104.3525,1,7,23,2023,24
2023-07-24 23:00,101.5241667,1,7,24,2023,24
2023-07-25 00:00,119.9808333,1,7,1,2023,25
2023-07-25 01:00,98.17083333,1,7,2,2023,25
2023-07-25 02:00,73.7925,1,7,3,2023,25
2023-07-25 03:00,69.78416667,1,7,4,2023,25
2023-07-25 04:00,84.32583333,1,7,5,2023,25
2023-07-25 05:00,93.24333333,1,7,6,2023,25
2023-07-25 06:00,134.3958333,1,7,7,2023,25
2023-07-25 07:00,146.97,1,7,8,2023,25
2023-07-25 08:00,70.79166667,1,7,9,2023,25
2023-07-25 09:00,65.14,1,7,10,2023,25
2023-07-25 10:00,64.81333333,1,7,11,2023,25
2023-07-25 11:00,52.80083333,1,7,12,2023,25
2023-07-25 12:00,12.8875,1,7,13,2023,25
2023-07-25 13:00,3.5025,1,7,14,2023,25
2023-07-25 14:00,30.51083333,1,7,15,2023,25
2023-07-25 15:00,51.73583333,1,7,16,2023,25
2023-07-25 16:00,136.0691667,1,7,17,2023,25
2023-07-25 17:00,299.99,1,7,18,2023,25
2023-07-25 18:00,302.4508333,1,7,19,2023,25
2023-07-25 19:00,287.73,1,7,20,2023,25
2023-07-25 20:00,224.3275,1,7,21,2023,25
2023-07-25 21:00,150.3641667,1,7,22,2023,25
2023-07-25 22:00,134.4716667,1,7,23,2023,25
2023-07-25 23:00,135.8458333,1,7,24,2023,25
2023-07-26 00:00,103.3366667,1,7,1,2023,26
2023-07-26 01:00,87.61833333,1,7,2,2023,26
2023-07-26 02:00,85.9675,1,7,3,2023,26
2023-07-26 03:00,86.8975,1,7,4,2023,26
2023-07-26 04:00,95.6,1,7,5,2023,26
2023-07-26 05:00,101.0108333,1,7,6,2023,26
2023-07-26 06:00,216.4133333,1,7,7,2023,26
2023-07-26 07:00,189.2191667,1,7,8,2023,26
2023-07-26 08:00,69.7125,1,7,9,2023,26
2023-07-26 09:00,48.81,1,7,10,2023,26
2023-07-26 10:00,25.76416667,1,7,11,2023,26
2023-07-26 11:00,8.596666667,1,7,12,2023,26
2023-07-26 12:00,16.11666667,1,7,13,2023,26
2023-07-26 13:00,21.2,1,7,14,2023,26
2023-07-26 14:00,29.30583333,1,7,15,2023,26
2023-07-26 15:00,32.86916667,1,7,16,2023,26
2023-07-26 16:00,121.5908333,1,7,17,2023,26
2023-07-26 17:00,348.3325,1,7,18,2023,26
2023-07-26 18:00,285.5525,1,7,19,2023,26
2023-07-26 19:00,255.5166667,1,7,20,2023,26
2023-07-26 20:00,127.9341667,1,7,21,2023,26
2023-07-26 21:00,94.1825,1,7,22,2023,26
2023-07-26 22:00,85.085,1,7,23,2023,26
2023-07-26 23:00,85.01916667,1,7,24,2023,26
2023-07-27 00:00,85.58166667,1,7,1,2023,27
2023-07-27 01:00,78.21666667,1,7,2,2023,27
2023-07-27 02:00,75.38916667,1,7,3,2023,27
2023-07-27 03:00,69.39583333,1,7,4,2023,27
2023-07-27 04:00,86.815,1,7,5,2023,27
